    0.00 
    0.20 V
      frequency    real         imag
      566.61    -0.0005338    -0.0005381
      566.62    -0.0006191    -0.0004403
      566.64    -0.0005741    -0.0006684
      566.65    -0.0006162    -0.0005862
      566.66    -0.0006464    -0.0004923
      566.67    -0.0005424    -0.0006160
      566.68    -0.0007327    -0.0005985
      566.69    -0.0005296    -0.0006393
      566.70    -0.0006214    -0.0005613
      566.71    -0.0005807    -0.0005432
      566.72    -0.0006297    -0.0006445
      566.73    -0.0005902    -0.0006060
      566.75    -0.0006327    -0.0006339
      566.76    -0.0006358    -0.0006026
      566.77    -0.0006403    -0.0005566
      566.78    -0.0006995    -0.0005705
      566.79    -0.0006689    -0.0004951
      566.80    -0.0005788    -0.0007314
      566.81    -0.0005913    -0.0006216
      566.82    -0.0005982    -0.0005693
      566.83    -0.0007124    -0.0005996
      566.84    -0.0006150    -0.0005525
      566.86    -0.0006799    -0.0005158
      566.87    -0.0007823    -0.0005634
      566.88    -0.0006422    -0.0005655
      566.89    -0.0005870    -0.0006396
      566.90    -0.0007204    -0.0005128
      566.91    -0.0005932    -0.0005513
      566.92    -0.0006129    -0.0006421
      566.93    -0.0006409    -0.0005493
      566.94    -0.0005775    -0.0005767
      566.95    -0.0006505    -0.0006888
      566.97    -0.0006455    -0.0006117
      566.98    -0.0007253    -0.0004897
      566.99    -0.0005869    -0.0004328
      567.00    -0.0007362    -0.0005826
      567.01    -0.0007166    -0.0005662
      567.02    -0.0007255    -0.0005557
      567.03    -0.0005950    -0.0006603
      567.04    -0.0006521    -0.0006390
      567.05    -0.0006683    -0.0005506
      567.06    -0.0006505    -0.0006465
      567.08    -0.0006735    -0.0006036
      567.09    -0.0006000    -0.0006325
      567.10    -0.0007140    -0.0004972
      567.11    -0.0005083    -0.0005534
      567.12    -0.0007044    -0.0005953
      567.13    -0.0006544    -0.0005720
      567.14    -0.0007115    -0.0005858
      567.15    -0.0007286    -0.0004979
      567.16    -0.0005871    -0.0005547
      567.17    -0.0007006    -0.0004722
      567.19    -0.0006469    -0.0005375
      567.20    -0.0006714    -0.0006322
      567.21    -0.0007144    -0.0005182
      567.22    -0.0006367    -0.0007048
      567.23    -0.0007007    -0.0005324
      567.24    -0.0007376    -0.0004984
      567.25    -0.0006793    -0.0005644
      567.26    -0.0006427    -0.0005710
      567.27    -0.0006479    -0.0005601
      567.28    -0.0006107    -0.0004578
      567.30    -0.0006191    -0.0005153
      567.31    -0.0005941    -0.0006376
      567.32    -0.0006219    -0.0006392
      567.33    -0.0006878    -0.0005018
      567.34    -0.0006619    -0.0005682
      567.35    -0.0006305    -0.0006268
      567.36    -0.0006869    -0.0005789
      567.37    -0.0006852    -0.0005765
      567.38    -0.0006673    -0.0006505
      567.39    -0.0006816    -0.0004604
      567.41    -0.0007411    -0.0006140
      567.42    -0.0006632    -0.0006518
      567.43    -0.0007267    -0.0005221
      567.44    -0.0007102    -0.0006764
      567.45    -0.0007272    -0.0005618
      567.46    -0.0006289    -0.0005549
      567.47    -0.0006112    -0.0006266
      567.48    -0.0007308    -0.0005097
      567.49    -0.0007114    -0.0004791
      567.50    -0.0005755    -0.0004368
      567.52    -0.0006578    -0.0005237
      567.53    -0.0005733    -0.0005327
      567.54    -0.0006155    -0.0004757
      567.55    -0.0005388    -0.0004297
      567.56    -0.0006505    -0.0004753
      567.57    -0.0006431    -0.0005621
      567.58    -0.0006975    -0.0005643
      567.59    -0.0006323    -0.0006033
      567.60    -0.0006405    -0.0006045
      567.61    -0.0005317    -0.0004865
      567.63    -0.0006782    -0.0005699
      567.64    -0.0005716    -0.0004458
      567.65    -0.0006327    -0.0005465
      567.66    -0.0006647    -0.0004515
      567.67    -0.0006420    -0.0006109
      567.68    -0.0007026    -0.0005758
      567.69    -0.0007040    -0.0005363
      567.70    -0.0005697    -0.0006001
      567.71    -0.0005550    -0.0004765
      567.72    -0.0006994    -0.0006476
      567.74    -0.0007493    -0.0005363
      567.75    -0.0006180    -0.0005188
      567.76    -0.0005999    -0.0005559
      567.77    -0.0005816    -0.0005642
      567.78    -0.0005917    -0.0005608
      567.79    -0.0004901    -0.0005555
      567.80    -0.0006874    -0.0005298
      567.81    -0.0006060    -0.0006072
      567.82    -0.0006436    -0.0004922
      567.83    -0.0005306    -0.0005475
      567.85    -0.0005854    -0.0005927
      567.86    -0.0006972    -0.0005904
      567.87    -0.0006563    -0.0005754
      567.88    -0.0005349    -0.0004504
      567.89    -0.0006576    -0.0005007
      567.90    -0.0006674    -0.0005666
      567.91    -0.0006784    -0.0004553
      567.92    -0.0006053    -0.0004865
      567.93    -0.0006862    -0.0006121
      567.94    -0.0005628    -0.0005693
      567.96    -0.0006682    -0.0005085
      567.97    -0.0005496    -0.0006039
      567.98    -0.0006107    -0.0006222
      567.99    -0.0005597    -0.0005543
      568.00    -0.0005976    -0.0004732
      568.01    -0.0005832    -0.0005782
      568.02    -0.0005869    -0.0003920
      568.03    -0.0007075    -0.0005246
      568.04    -0.0006304    -0.0006092
      568.05    -0.0005901    -0.0006305
      568.07    -0.0007064    -0.0005883
      568.08    -0.0005491    -0.0004762
      568.09    -0.0007279    -0.0005494
      568.10    -0.0006490    -0.0005058
      568.11    -0.0006660    -0.0004885
      568.12    -0.0005804    -0.0005470
      568.13    -0.0005102    -0.0005185
      568.14    -0.0005248    -0.0005340
      568.15    -0.0007390    -0.0004784
      568.16    -0.0006726    -0.0005304
      568.18    -0.0005412    -0.0005087
      568.19    -0.0006167    -0.0005144
      568.20    -0.0006900    -0.0005721
      568.21    -0.0005685    -0.0006451
      568.22    -0.0006692    -0.0005643
      568.23    -0.0006175    -0.0005073
      568.24    -0.0005665    -0.0004444
      568.25    -0.0005790    -0.0004829
      568.26    -0.0005328    -0.0005439
      568.27    -0.0005928    -0.0005711
      568.29    -0.0004378    -0.0004779
      568.30    -0.0006505    -0.0006619
      568.31    -0.0006032    -0.0006773
      568.32    -0.0006899    -0.0005952
      568.33    -0.0006775    -0.0005230
      568.34    -0.0005970    -0.0004725
      568.35    -0.0004402    -0.0005582
      568.36    -0.0006272    -0.0005927
      568.37    -0.0006045    -0.0005750
      568.38    -0.0005540    -0.0005778
      568.40    -0.0005001    -0.0004740
      568.41    -0.0005691    -0.0006613
      568.42    -0.0006313    -0.0005260
      568.43    -0.0005385    -0.0005764
      568.44    -0.0005561    -0.0006030
      568.45    -0.0006029    -0.0005253
      568.46    -0.0006253    -0.0005066
      568.47    -0.0006075    -0.0006304
      568.48    -0.0005856    -0.0004882
      568.49    -0.0006707    -0.0006357
      568.51    -0.0006046    -0.0005945
      568.52    -0.0005960    -0.0005815
      568.53    -0.0005077    -0.0006552
      568.54    -0.0005244    -0.0005639
      568.55    -0.0007433    -0.0006103
      568.56    -0.0005396    -0.0005608
      568.57    -0.0005836    -0.0004389
      568.58    -0.0006310    -0.0005235
      568.59    -0.0005652    -0.0006708
      568.60    -0.0005473    -0.0005584
      568.62    -0.0005622    -0.0005572
      568.63    -0.0007107    -0.0005927
      568.64    -0.0006594    -0.0004985
      568.65    -0.0005917    -0.0005931
      568.66    -0.0006533    -0.0006340
      568.67    -0.0006668    -0.0006579
      568.68    -0.0005954    -0.0005980
      568.69    -0.0006376    -0.0005687
      568.70    -0.0005777    -0.0005842
      568.71    -0.0004982    -0.0006444
      568.73    -0.0005640    -0.0005979
      568.74    -0.0006635    -0.0005687
      568.75    -0.0005032    -0.0006096
      568.76    -0.0006462    -0.0005887
      568.77    -0.0006517    -0.0003885
      568.78    -0.0005282    -0.0005967
      568.79    -0.0006183    -0.0006110
      568.80    -0.0005520    -0.0007504
      568.81    -0.0006133    -0.0005260
      568.82    -0.0006218    -0.0006425
      568.84    -0.0005259    -0.0006535
      568.85    -0.0004997    -0.0005324
      568.86    -0.0005680    -0.0006059
      568.87    -0.0005614    -0.0005496
      568.88    -0.0005636    -0.0005249
      568.89    -0.0006442    -0.0007309
      568.90    -0.0006634    -0.0005970
      568.91    -0.0006151    -0.0005032
      568.92    -0.0006967    -0.0006814
      568.93    -0.0005933    -0.0005793
      568.95    -0.0006683    -0.0006582
      568.96    -0.0006509    -0.0006041
      568.97    -0.0006934    -0.0006687
      568.98    -0.0006684    -0.0006378
      568.99    -0.0005444    -0.0005598
      569.00    -0.0005988    -0.0005929
      569.01    -0.0007065    -0.0004990
      569.02    -0.0006378    -0.0007304
      569.03    -0.0007094    -0.0006896
      569.04    -0.0006621    -0.0006142
      569.06    -0.0005711    -0.0005684
      569.07    -0.0006974    -0.0007142
      569.08    -0.0006341    -0.0005527
      569.09    -0.0006952    -0.0006582
      569.10    -0.0007395    -0.0005172
      569.11    -0.0006550    -0.0005215
      569.12    -0.0005283    -0.0005375
      569.13    -0.0006370    -0.0006390
      569.14    -0.0006939    -0.0005068
      569.15    -0.0006270    -0.0005654
      569.17    -0.0006522    -0.0006219
      569.18    -0.0005669    -0.0006705
      569.19    -0.0007467    -0.0005170
      569.20    -0.0006389    -0.0005737
      569.21    -0.0005675    -0.0006066
      569.22    -0.0007224    -0.0006021
      569.23    -0.0007336    -0.0006928
      569.24    -0.0005886    -0.0006987
      569.25    -0.0006525    -0.0006121
      569.26    -0.0006524    -0.0006202
      569.28    -0.0007002    -0.0006032
      569.29    -0.0006575    -0.0007025
      569.30    -0.0006758    -0.0006288
      569.31    -0.0006827    -0.0005324
      569.32    -0.0007470    -0.0006220
      569.33    -0.0006406    -0.0006187
      569.34    -0.0005704    -0.0005876
      569.35    -0.0006752    -0.0006549
      569.36    -0.0006103    -0.0006368
      569.37    -0.0006400    -0.0005915
      569.39    -0.0006596    -0.0006145
      569.40    -0.0005846    -0.0006005
      569.41    -0.0005975    -0.0005646
      569.42    -0.0006192    -0.0006692
      569.43    -0.0006670    -0.0006028
      569.44    -0.0007661    -0.0005812
      569.45    -0.0007007    -0.0006002
      569.46    -0.0006993    -0.0005885
      569.47    -0.0005850    -0.0006143
      569.48    -0.0007125    -0.0006454
      569.50    -0.0006337    -0.0005363
      569.51    -0.0007654    -0.0007157
      569.52    -0.0007242    -0.0006135
      569.53    -0.0005949    -0.0006691
      569.54    -0.0005345    -0.0006296
      569.55    -0.0005787    -0.0005156
      569.56    -0.0007001    -0.0005497
      569.57    -0.0007062    -0.0006166
      569.58    -0.0006918    -0.0007267
      569.59    -0.0006510    -0.0006087
      569.61    -0.0005876    -0.0005252
      569.62    -0.0005718    -0.0006149
      569.63    -0.0006329    -0.0006674
      569.64    -0.0006434    -0.0005405
      569.65    -0.0007107    -0.0006009
      569.66    -0.0006280    -0.0005894
      569.67    -0.0006119    -0.0005306
      569.68    -0.0006269    -0.0004788
      569.69    -0.0004882    -0.0006316
      569.70    -0.0006755    -0.0005437
      569.72    -0.0007556    -0.0005075
      569.73    -0.0005765    -0.0005680
      569.74    -0.0007576    -0.0005745
      569.75    -0.0007267    -0.0005748
      569.76    -0.0006307    -0.0006644
      569.77    -0.0006357    -0.0006169
      569.78    -0.0006079    -0.0006518
      569.79    -0.0007472    -0.0005601
      569.80    -0.0006296    -0.0007211
      569.81    -0.0006430    -0.0006717
      569.83    -0.0007438    -0.0006257
      569.84    -0.0007343    -0.0006131
      569.85    -0.0007222    -0.0006406
      569.86    -0.0006608    -0.0005837
      569.87    -0.0006101    -0.0006290
      569.88    -0.0006081    -0.0006322
      569.89    -0.0006584    -0.0005283
      569.90    -0.0006872    -0.0005392
      569.91    -0.0007557    -0.0006088
      569.92    -0.0006582    -0.0006401
      569.94    -0.0006701    -0.0005329
      569.95    -0.0006140    -0.0006143
      569.96    -0.0006645    -0.0005868
      569.97    -0.0006441    -0.0006179
      569.98    -0.0007464    -0.0005848
      569.99    -0.0007075    -0.0006520
      570.00    -0.0005912    -0.0005434
      570.01    -0.0005384    -0.0005754
      570.02    -0.0005976    -0.0005261
      570.03    -0.0005662    -0.0005030
      570.05    -0.0006194    -0.0007316
      570.06    -0.0007404    -0.0006323
      570.07    -0.0008117    -0.0005533
      570.08    -0.0006193    -0.0005684
      570.09    -0.0007363    -0.0005629
      570.10    -0.0007067    -0.0005809
      570.11    -0.0007335    -0.0006728
      570.12    -0.0005846    -0.0005055
      570.13    -0.0006956    -0.0006022
      570.14    -0.0005927    -0.0006255
      570.16    -0.0006040    -0.0006046
      570.17    -0.0006774    -0.0007113
      570.18    -0.0007178    -0.0006090
      570.19    -0.0006565    -0.0006071
      570.20    -0.0006369    -0.0005209
      570.21    -0.0007147    -0.0005857
      570.22    -0.0005848    -0.0005792
      570.23    -0.0006084    -0.0006717
      570.24    -0.0006161    -0.0005311
      570.25    -0.0005363    -0.0005684
      570.27    -0.0007517    -0.0005818
      570.28    -0.0006393    -0.0005077
      570.29    -0.0007191    -0.0006145
      570.30    -0.0006303    -0.0005265
      570.31    -0.0006335    -0.0005176
      570.32    -0.0006835    -0.0005223
      570.33    -0.0007130    -0.0006140
      570.34    -0.0006094    -0.0006397
      570.35    -0.0006425    -0.0006243
      570.36    -0.0007681    -0.0005971
      570.38    -0.0006988    -0.0005410
      570.39    -0.0006653    -0.0006364
      570.40    -0.0007582    -0.0006328
      570.41    -0.0006960    -0.0006238
      570.42    -0.0005965    -0.0006173
      570.43    -0.0006528    -0.0006787
      570.44    -0.0007103    -0.0006060
      570.45    -0.0006719    -0.0006683
      570.46    -0.0007352    -0.0006597
      570.47    -0.0007285    -0.0006021
      570.49    -0.0005944    -0.0005316
      570.50    -0.0006456    -0.0006747
      570.51    -0.0006574    -0.0005650
      570.52    -0.0007000    -0.0005834
      570.53    -0.0006297    -0.0006514
      570.54    -0.0006353    -0.0005803
      570.55    -0.0005282    -0.0005384
      570.56    -0.0007465    -0.0006299
      570.57    -0.0006440    -0.0006136
      570.58    -0.0007581    -0.0005682
      570.60    -0.0006902    -0.0006351
      570.61    -0.0006930    -0.0006142
      570.62    -0.0007185    -0.0005745
      570.63    -0.0007122    -0.0005208
      570.64    -0.0008007    -0.0005443
      570.65    -0.0007146    -0.0006598
      570.66    -0.0007446    -0.0006058
      570.67    -0.0006186    -0.0006828
      570.68    -0.0006850    -0.0005810
      570.69    -0.0006319    -0.0005696
      570.71    -0.0006055    -0.0005190
      570.72    -0.0006345    -0.0004249
      570.73    -0.0006050    -0.0005369
      570.74    -0.0006842    -0.0006229
      570.75    -0.0005992    -0.0005539
      570.76    -0.0006412    -0.0005684
      570.77    -0.0006031    -0.0006150
      570.78    -0.0007487    -0.0005880
      570.79    -0.0005500    -0.0005507
      570.80    -0.0005693    -0.0004581
      570.82    -0.0006926    -0.0005484
      570.83    -0.0007502    -0.0005313
      570.84    -0.0006884    -0.0005854
      570.85    -0.0006066    -0.0006445
      570.86    -0.0008055    -0.0006230
      570.87    -0.0006058    -0.0005551
      570.88    -0.0007349    -0.0006742
      570.89    -0.0007732    -0.0005461
      570.90    -0.0006718    -0.0005739
      570.91    -0.0007296    -0.0004856
      570.93    -0.0006612    -0.0006016
      570.94    -0.0006928    -0.0005101
      570.95    -0.0006361    -0.0006168
      570.96    -0.0007321    -0.0006006
      570.97    -0.0007655    -0.0004786
      570.98    -0.0006217    -0.0006716
      570.99    -0.0006546    -0.0005996
      571.00    -0.0005537    -0.0006283
      571.01    -0.0007192    -0.0004628
      571.02    -0.0006406    -0.0005899
      571.04    -0.0007095    -0.0005332
      571.05    -0.0006554    -0.0006081
      571.06    -0.0006257    -0.0006082
      571.07    -0.0007189    -0.0005403
      571.08    -0.0006287    -0.0004920
      571.09    -0.0006756    -0.0005521
      571.10    -0.0006789    -0.0005132
      571.11    -0.0006976    -0.0006200
      571.12    -0.0006289    -0.0006607
      571.13    -0.0007325    -0.0006108
      571.15    -0.0006512    -0.0005728
      571.16    -0.0008336    -0.0005385
      571.17    -0.0007392    -0.0005435
      571.18    -0.0006482    -0.0006609
      571.19    -0.0007375    -0.0005768
      571.20    -0.0007562    -0.0005991
      571.21    -0.0007018    -0.0004859
      571.22    -0.0006018    -0.0006331
      571.23    -0.0007301    -0.0004836
      571.24    -0.0008617    -0.0005845
      571.26    -0.0006047    -0.0005722
      571.27    -0.0007005    -0.0004319
      571.28    -0.0006827    -0.0006490
      571.29    -0.0006737    -0.0005707
      571.30    -0.0006635    -0.0006696
      571.31    -0.0006885    -0.0005193
      571.32    -0.0007827    -0.0005524
      571.33    -0.0007584    -0.0005454
      571.34    -0.0006990    -0.0006157
      571.35    -0.0006151    -0.0004807
      571.37    -0.0007582    -0.0005911
      571.38    -0.0007161    -0.0005362
      571.39    -0.0005752    -0.0006554
      571.40    -0.0007402    -0.0006522
      571.41    -0.0007436    -0.0006888
      571.42    -0.0007105    -0.0005535
      571.43    -0.0007456    -0.0004885
      571.44    -0.0007449    -0.0006037
      571.45    -0.0008249    -0.0005853
      571.46    -0.0007827    -0.0005764
      571.48    -0.0006206    -0.0005442
      571.49    -0.0007396    -0.0005039
      571.50    -0.0007579    -0.0006074
      571.51    -0.0007539    -0.0004660
      571.52    -0.0006375    -0.0005488
      571.53    -0.0007460    -0.0006161
      571.54    -0.0006413    -0.0006382
      571.55    -0.0007924    -0.0005427
      571.56    -0.0007703    -0.0006054
      571.57    -0.0006863    -0.0005243
      571.59    -0.0006271    -0.0005187
      571.60    -0.0006315    -0.0004329
      571.61    -0.0006978    -0.0005826
      571.62    -0.0008621    -0.0004953
      571.63    -0.0006798    -0.0004974
      571.64    -0.0006704    -0.0005228
      571.65    -0.0007504    -0.0006523
      571.66    -0.0008521    -0.0004819
      571.67    -0.0006720    -0.0006824
      571.68    -0.0007853    -0.0005639
      571.70    -0.0006933    -0.0005974
      571.71    -0.0007452    -0.0005916
      571.72    -0.0006481    -0.0005668
      571.73    -0.0007673    -0.0005952
      571.74    -0.0006362    -0.0006050
      571.75    -0.0007400    -0.0004234
      571.76    -0.0007539    -0.0006118
      571.77    -0.0006989    -0.0005657
      571.78    -0.0008150    -0.0005028
      571.79    -0.0007581    -0.0005484
      571.81    -0.0007222    -0.0005939
      571.82    -0.0006846    -0.0006052
      571.83    -0.0006784    -0.0005233
      571.84    -0.0006394    -0.0004796
      571.85    -0.0005604    -0.0006327
      571.86    -0.0007585    -0.0004410
      571.87    -0.0008166    -0.0005606
      571.88    -0.0005931    -0.0006007
      571.89    -0.0008343    -0.0005699
      571.90    -0.0006532    -0.0004659
      571.92    -0.0007680    -0.0004960
      571.93    -0.0007992    -0.0005212
      571.94    -0.0006911    -0.0005760
      571.95    -0.0007002    -0.0004323
      571.96    -0.0008420    -0.0005655
      571.97    -0.0006738    -0.0005883
      571.98    -0.0007411    -0.0004653
      571.99    -0.0006683    -0.0004485
      572.00    -0.0007938    -0.0005603
      572.01    -0.0008835    -0.0004886
      572.03    -0.0006580    -0.0006212
      572.04    -0.0006769    -0.0005374
      572.05    -0.0006888    -0.0005295
      572.06    -0.0005977    -0.0005796
      572.07    -0.0006472    -0.0004887
      572.08    -0.0006017    -0.0004552
      572.09    -0.0007041    -0.0005051
      572.10    -0.0007431    -0.0005323
      572.11    -0.0006423    -0.0004460
      572.12    -0.0006617    -0.0006259
      572.14    -0.0006234    -0.0005356
      572.15    -0.0005862    -0.0005973
      572.16    -0.0007383    -0.0005432
      572.17    -0.0007134    -0.0005262
      572.18    -0.0006784    -0.0004748
      572.19    -0.0006509    -0.0005217
      572.20    -0.0006042    -0.0006085
      572.21    -0.0006802    -0.0005625
      572.22    -0.0006175    -0.0005114
      572.23    -0.0007128    -0.0004572
      572.25    -0.0007732    -0.0005062
      572.26    -0.0007085    -0.0005927
      572.27    -0.0007704    -0.0006169
      572.28    -0.0006707    -0.0004628
      572.29    -0.0006452    -0.0005548
      572.30    -0.0006329    -0.0005873
      572.31    -0.0006756    -0.0006376
      572.32    -0.0006595    -0.0005211
      572.33    -0.0007239    -0.0004782
      572.34    -0.0005515    -0.0005615
      572.36    -0.0006401    -0.0006316
      572.37    -0.0005855    -0.0005767
      572.38    -0.0006445    -0.0005814
      572.39    -0.0007209    -0.0006084
      572.40    -0.0007447    -0.0006117
      572.41    -0.0007624    -0.0004242
      572.42    -0.0007249    -0.0006135
      572.43    -0.0005816    -0.0005476
      572.44    -0.0006821    -0.0005513
      572.45    -0.0005962    -0.0005692
      572.47    -0.0007039    -0.0005813
      572.48    -0.0006343    -0.0005901
      572.49    -0.0007520    -0.0004666
      572.50    -0.0006587    -0.0005629
      572.51    -0.0008484    -0.0006414
      572.52    -0.0006132    -0.0005994
      572.53    -0.0006983    -0.0006020
      572.54    -0.0006640    -0.0005252
      572.55    -0.0005287    -0.0004759
      572.56    -0.0007227    -0.0005520
      572.58    -0.0006580    -0.0004956
      572.59    -0.0006297    -0.0004876
      572.60    -0.0008037    -0.0005734
      572.61    -0.0006131    -0.0005929
      572.62    -0.0007460    -0.0006110
      572.63    -0.0007459    -0.0005223
      572.64    -0.0006576    -0.0005926
      572.65    -0.0005744    -0.0005866
      572.66    -0.0006666    -0.0007031
      572.67    -0.0006415    -0.0004850
      572.69    -0.0007429    -0.0004924
      572.70    -0.0006759    -0.0006319
      572.71    -0.0007145    -0.0004847
      572.72    -0.0006964    -0.0005769
      572.73    -0.0006044    -0.0006093
      572.74    -0.0005924    -0.0005115
      572.75    -0.0008224    -0.0006495
      572.76    -0.0007208    -0.0006169
      572.77    -0.0007399    -0.0006080
      572.78    -0.0006386    -0.0005791
      572.80    -0.0007100    -0.0005835
      572.81    -0.0006060    -0.0006118
      572.82    -0.0006204    -0.0006059
      572.83    -0.0006399    -0.0005489
      572.84    -0.0006993    -0.0003870
      572.85    -0.0006662    -0.0004908
      572.86    -0.0006581    -0.0005521
      572.87    -0.0006247    -0.0005893
      572.88    -0.0007762    -0.0005449
      572.89    -0.0006275    -0.0006021
      572.91    -0.0006263    -0.0005942
      572.92    -0.0006779    -0.0005568
      572.93    -0.0007089    -0.0006527
      572.94    -0.0006561    -0.0006132
      572.95    -0.0007300    -0.0005193
      572.96    -0.0005063    -0.0005906
      572.97    -0.0007811    -0.0006313
      572.98    -0.0005594    -0.0005749
      572.99    -0.0006673    -0.0005559
      573.00    -0.0006053    -0.0004523
      573.02    -0.0006512    -0.0005871
      573.03    -0.0008134    -0.0005330
      573.04    -0.0006764    -0.0005665
      573.05    -0.0006263    -0.0005101
      573.06    -0.0006750    -0.0005439
      573.07    -0.0005645    -0.0005687
      573.08    -0.0005911    -0.0005370
      573.09    -0.0007218    -0.0005528
      573.10    -0.0007205    -0.0003945
      573.12    -0.0006343    -0.0004658
      573.13    -0.0006539    -0.0006522
      573.14    -0.0007855    -0.0004974
      573.15    -0.0007838    -0.0006294
      573.16    -0.0007558    -0.0005269
      573.17    -0.0005899    -0.0005416
      573.18    -0.0007581    -0.0005929
      573.19    -0.0007206    -0.0003762
      573.20    -0.0006784    -0.0005541
      573.21    -0.0007213    -0.0006103
      573.23    -0.0006467    -0.0006059
      573.24    -0.0007262    -0.0005716
      573.25    -0.0007423    -0.0006524
      573.26    -0.0007767    -0.0004522
      573.27    -0.0006512    -0.0006595
      573.28    -0.0008823    -0.0005644
      573.29    -0.0007112    -0.0005479
      573.30    -0.0005971    -0.0005630
      573.31    -0.0006850    -0.0004747
      573.32    -0.0006207    -0.0006158
      573.34    -0.0007824    -0.0005601
      573.35    -0.0007305    -0.0005500
      573.36    -0.0007082    -0.0005606
      573.37    -0.0008168    -0.0006913
      573.38    -0.0007238    -0.0005148
      573.39    -0.0007277    -0.0003834
      573.40    -0.0006431    -0.0005676
      573.41    -0.0007708    -0.0004435
      573.42    -0.0007590    -0.0006529
      573.43    -0.0007917    -0.0006021
      573.45    -0.0006268    -0.0006129
      573.46    -0.0006839    -0.0005617
      573.47    -0.0006609    -0.0005216
      573.48    -0.0007264    -0.0004467
      573.49    -0.0006700    -0.0005651
      573.50    -0.0007253    -0.0005630
      573.51    -0.0007091    -0.0004849
      573.52    -0.0007580    -0.0005072
      573.53    -0.0008098    -0.0005958
      573.54    -0.0006799    -0.0005563
      573.56    -0.0006954    -0.0005434
      573.57    -0.0007646    -0.0004673
      573.58    -0.0007549    -0.0005762
      573.59    -0.0007017    -0.0005986
      573.60    -0.0006396    -0.0005192
      573.61    -0.0007251    -0.0005721
      573.62    -0.0007899    -0.0005847
      573.63    -0.0006873    -0.0005277
      573.64    -0.0007354    -0.0005012
      573.65    -0.0007140    -0.0004805
      573.67    -0.0007256    -0.0004825
      573.68    -0.0007004    -0.0006482
      573.69    -0.0007349    -0.0006076
      573.70    -0.0008049    -0.0005880
      573.71    -0.0006295    -0.0006315
      573.72    -0.0007894    -0.0005332
      573.73    -0.0007314    -0.0005845
      573.74    -0.0007363    -0.0005641
      573.75    -0.0006584    -0.0004195
      573.76    -0.0007621    -0.0005618
      573.78    -0.0007505    -0.0004667
      573.79    -0.0006677    -0.0005705
      573.80    -0.0007500    -0.0004569
      573.81    -0.0006049    -0.0004445
      573.82    -0.0006302    -0.0005880
      573.83    -0.0007827    -0.0005984
      573.84    -0.0005955    -0.0005031
      573.85    -0.0007323    -0.0005304
      573.86    -0.0006173    -0.0006830
      573.87    -0.0007184    -0.0005374
      573.89    -0.0007685    -0.0005033
      573.90    -0.0006005    -0.0005888
      573.91    -0.0007715    -0.0005464
      573.92    -0.0008293    -0.0006495
      573.93    -0.0007462    -0.0004688
      573.94    -0.0007359    -0.0004043
      573.95    -0.0006631    -0.0005715
      573.96    -0.0007801    -0.0004843
      573.97    -0.0007596    -0.0004570
      573.98    -0.0007055    -0.0005663
      574.00    -0.0007075    -0.0004721
      574.01    -0.0007675    -0.0005743
      574.02    -0.0006962    -0.0005825
      574.03    -0.0007041    -0.0006028
      574.04    -0.0007011    -0.0005002
      574.05    -0.0006838    -0.0006104
      574.06    -0.0007814    -0.0005029
      574.07    -0.0008542    -0.0005242
      574.08    -0.0007799    -0.0005928
      574.09    -0.0005819    -0.0005031
      574.11    -0.0007970    -0.0005136
      574.12    -0.0007607    -0.0005266
      574.13    -0.0006681    -0.0005050
      574.14    -0.0007048    -0.0006586
      574.15    -0.0006037    -0.0005011
      574.16    -0.0006045    -0.0005546
      574.17    -0.0006816    -0.0004630
      574.18    -0.0007466    -0.0005162
      574.19    -0.0006353    -0.0004833
      574.20    -0.0007417    -0.0004206
      574.22    -0.0007767    -0.0006542
      574.23    -0.0006816    -0.0005312
      574.24    -0.0007340    -0.0005727
      574.25    -0.0008385    -0.0005277
      574.26    -0.0006727    -0.0006659
      574.27    -0.0006903    -0.0004089
      574.28    -0.0006908    -0.0005997
      574.29    -0.0007509    -0.0005071
      574.30    -0.0007274    -0.0005478
      574.31    -0.0007357    -0.0004865
      574.33    -0.0006797    -0.0004908
      574.34    -0.0006781    -0.0005558
      574.35    -0.0008274    -0.0006052
      574.36    -0.0006420    -0.0006112
      574.37    -0.0006853    -0.0005217
      574.38    -0.0007509    -0.0004178
      574.39    -0.0006816    -0.0006183
      574.40    -0.0007711    -0.0004504
      574.41    -0.0005338    -0.0006102
      574.42    -0.0007310    -0.0005052
      574.44    -0.0007179    -0.0005854
      574.45    -0.0006371    -0.0005635
      574.46    -0.0007066    -0.0004111
      574.47    -0.0006525    -0.0005545
      574.48    -0.0007206    -0.0004423
      574.49    -0.0007450    -0.0006115
      574.50    -0.0008177    -0.0005395
      574.51    -0.0007575    -0.0004840
      574.52    -0.0007606    -0.0005162
      574.53    -0.0006543    -0.0006043
      574.55    -0.0007126    -0.0003607
      574.56    -0.0007786    -0.0005850
      574.57    -0.0007525    -0.0004227
      574.58    -0.0007027    -0.0004702
      574.59    -0.0006774    -0.0005049
      574.60    -0.0006697    -0.0004676
      574.61    -0.0007485    -0.0005789
      574.62    -0.0006391    -0.0004997
      574.63    -0.0006221    -0.0005553
      574.64    -0.0006840    -0.0004318
      574.66    -0.0006818    -0.0004374
      574.67    -0.0008016    -0.0005186
      574.68    -0.0007034    -0.0004669
      574.69    -0.0006178    -0.0004686
