   37.56 C
      frequency    real         imag
      490.88    -0.0017865    -0.0015007
      490.89    -0.0019816    -0.0015921
      490.90    -0.0019044    -0.0015785
      490.91    -0.0018814    -0.0014725
      490.92    -0.0018014    -0.0015404
      490.93    -0.0019022    -0.0015823
      490.94    -0.0018927    -0.0015281
      490.95    -0.0019190    -0.0014036
      490.96    -0.0019454    -0.0013548
      490.97    -0.0018032    -0.0016408
      490.99    -0.0018987    -0.0014690
      491.00    -0.0017486    -0.0015268
      491.01    -0.0018364    -0.0016126
      491.02    -0.0019541    -0.0015926
      491.03    -0.0017964    -0.0014422
      491.04    -0.0018575    -0.0014048
      491.05    -0.0017288    -0.0014983
      491.06    -0.0019257    -0.0015477
      491.07    -0.0017632    -0.0013876
      491.08    -0.0019119    -0.0015207
      491.10    -0.0018292    -0.0013200
      491.11    -0.0019905    -0.0015971
      491.12    -0.0019036    -0.0013568
      491.13    -0.0019358    -0.0013923
      491.14    -0.0018815    -0.0014002
      491.15    -0.0019864    -0.0014906
      491.16    -0.0018215    -0.0015388
      491.17    -0.0018763    -0.0016279
      491.18    -0.0019288    -0.0016063
      491.19    -0.0020254    -0.0015181
      491.21    -0.0018938    -0.0016055
      491.22    -0.0019041    -0.0014287
      491.23    -0.0018790    -0.0015871
      491.24    -0.0018334    -0.0015429
      491.25    -0.0018409    -0.0014504
      491.26    -0.0019777    -0.0013728
      491.27    -0.0019267    -0.0015068
      491.28    -0.0017602    -0.0015085
      491.29    -0.0018789    -0.0015539
      491.30    -0.0019296    -0.0014786
      491.32    -0.0020886    -0.0015546
      491.33    -0.0019917    -0.0014839
      491.34    -0.0018467    -0.0014336
      491.35    -0.0020230    -0.0014830
      491.36    -0.0017804    -0.0013944
      491.37    -0.0017031    -0.0013927
      491.38    -0.0020064    -0.0015932
      491.39    -0.0018772    -0.0013632
      491.40    -0.0017781    -0.0015005
      491.41    -0.0018848    -0.0014980
      491.43    -0.0019786    -0.0014941
      491.44    -0.0020329    -0.0014012
      491.45    -0.0018306    -0.0015000
      491.46    -0.0019287    -0.0015763
      491.47    -0.0019709    -0.0014981
      491.48    -0.0019049    -0.0013703
      491.49    -0.0017905    -0.0014018
      491.50    -0.0018673    -0.0015221
      491.51    -0.0019144    -0.0014471
      491.52    -0.0019011    -0.0014451
      491.54    -0.0017754    -0.0014692
      491.55    -0.0019056    -0.0014121
      491.56    -0.0019046    -0.0014671
      491.57    -0.0018341    -0.0013756
      491.58    -0.0018849    -0.0014216
      491.59    -0.0019540    -0.0014353
      491.60    -0.0018678    -0.0013782
      491.61    -0.0018577    -0.0013788
      491.62    -0.0018832    -0.0014877
      491.63    -0.0018618    -0.0013136
      491.65    -0.0018736    -0.0013447
      491.66    -0.0020117    -0.0014152
      491.67    -0.0019258    -0.0014898
      491.68    -0.0019757    -0.0015043
      491.69    -0.0019081    -0.0014649
      491.70    -0.0018176    -0.0014211
      491.71    -0.0020475    -0.0013822
      491.72    -0.0018573    -0.0015419
      491.73    -0.0018458    -0.0013732
      491.74    -0.0019284    -0.0011991
      491.76    -0.0017828    -0.0012968
      491.77    -0.0019862    -0.0013389
      491.78    -0.0018485    -0.0014196
      491.79    -0.0018243    -0.0014152
      491.80    -0.0019922    -0.0014864
      491.81    -0.0019998    -0.0013874
      491.82    -0.0019008    -0.0014366
      491.83    -0.0019167    -0.0013703
      491.84    -0.0019424    -0.0013193
      491.85    -0.0019414    -0.0011959
      491.87    -0.0018231    -0.0011379
      491.88    -0.0018683    -0.0013244
      491.89    -0.0018563    -0.0014339
      491.90    -0.0017995    -0.0014352
      491.91    -0.0018960    -0.0013980
      491.92    -0.0018457    -0.0013113
      491.93    -0.0018220    -0.0013079
      491.94    -0.0021018    -0.0014675
      491.95    -0.0018272    -0.0013534
      491.96    -0.0018801    -0.0013607
      491.98    -0.0018205    -0.0012827
      491.99    -0.0019184    -0.0013435
      492.00    -0.0018838    -0.0013899
      492.01    -0.0018910    -0.0014411
      492.02    -0.0018595    -0.0013161
      492.03    -0.0018223    -0.0013530
      492.04    -0.0018203    -0.0012793
      492.05    -0.0016857    -0.0012473
      492.06    -0.0018881    -0.0014306
      492.07    -0.0018473    -0.0013466
      492.09    -0.0018995    -0.0013982
      492.10    -0.0017115    -0.0013803
      492.11    -0.0018116    -0.0012554
      492.12    -0.0018220    -0.0012460
      492.13    -0.0018207    -0.0014032
      492.14    -0.0017048    -0.0012759
      492.15    -0.0018395    -0.0012814
      492.16    -0.0018763    -0.0013673
      492.17    -0.0017918    -0.0012195
      492.18    -0.0017186    -0.0012500
      492.20    -0.0017914    -0.0013728
      492.21    -0.0017893    -0.0012613
      492.22    -0.0018852    -0.0011153
      492.23    -0.0017625    -0.0013814
      492.24    -0.0019310    -0.0012598
      492.25    -0.0017999    -0.0012443
      492.26    -0.0018344    -0.0012583
      492.27    -0.0017256    -0.0012669
      492.28    -0.0018502    -0.0015472
      492.29    -0.0017965    -0.0013356
      492.31    -0.0018905    -0.0012730
      492.32    -0.0017138    -0.0013376
      492.33    -0.0018576    -0.0014221
      492.34    -0.0018636    -0.0013033
      492.35    -0.0017834    -0.0012728
      492.36    -0.0017197    -0.0012694
      492.37    -0.0017231    -0.0013417
      492.38    -0.0018314    -0.0013877
      492.39    -0.0018921    -0.0011749
      492.41    -0.0017396    -0.0011066
      492.42    -0.0016676    -0.0014031
      492.43    -0.0018921    -0.0012411
      492.44    -0.0018502    -0.0011034
      492.45    -0.0017156    -0.0013053
      492.46    -0.0018030    -0.0013616
      492.47    -0.0018176    -0.0011337
      492.48    -0.0018256    -0.0013042
      492.49    -0.0016617    -0.0012306
      492.50    -0.0017645    -0.0011696
      492.52    -0.0018474    -0.0012361
      492.53    -0.0017561    -0.0013259
      492.54    -0.0016793    -0.0012062
      492.55    -0.0018157    -0.0012265
      492.56    -0.0017114    -0.0013357
      492.57    -0.0018188    -0.0013704
      492.58    -0.0018020    -0.0013413
      492.59    -0.0016382    -0.0012262
      492.60    -0.0015828    -0.0012537
      492.61    -0.0017701    -0.0011791
      492.63    -0.0018116    -0.0011567
      492.64    -0.0016221    -0.0012053
      492.65    -0.0018051    -0.0012268
      492.66    -0.0017532    -0.0012137
      492.67    -0.0017483    -0.0012873
      492.68    -0.0017919    -0.0010924
      492.69    -0.0016706    -0.0012376
      492.70    -0.0016966    -0.0012964
      492.71    -0.0017121    -0.0011385
      492.72    -0.0018939    -0.0012482
      492.74    -0.0016691    -0.0012073
      492.75    -0.0018010    -0.0013311
      492.76    -0.0016705    -0.0011098
      492.77    -0.0017495    -0.0013057
      492.78    -0.0016235    -0.0011846
      492.79    -0.0016018    -0.0011255
      492.80    -0.0017426    -0.0012214
      492.81    -0.0016197    -0.0012411
      492.82    -0.0017920    -0.0012049
      492.83    -0.0017016    -0.0012564
      492.85    -0.0018277    -0.0012017
      492.86    -0.0016287    -0.0010210
      492.87    -0.0016174    -0.0010884
      492.88    -0.0016533    -0.0012204
      492.89    -0.0015636    -0.0012623
      492.90    -0.0017261    -0.0012900
      492.91    -0.0016885    -0.0011806
      492.92    -0.0017309    -0.0012094
      492.93    -0.0015449    -0.0012579
      492.94    -0.0015849    -0.0012383
      492.96    -0.0016939    -0.0010990
      492.97    -0.0017149    -0.0011594
      492.98    -0.0016330    -0.0012043
      492.99    -0.0016678    -0.0011267
      493.00    -0.0016697    -0.0011814
      493.01    -0.0016609    -0.0012726
      493.02    -0.0016137    -0.0012732
      493.03    -0.0014952    -0.0011990
      493.04    -0.0015728    -0.0012944
      493.05    -0.0016671    -0.0012839
      493.07    -0.0016438    -0.0011322
      493.08    -0.0017081    -0.0011448
      493.09    -0.0017022    -0.0012597
      493.10    -0.0016048    -0.0012071
      493.11    -0.0015593    -0.0012153
      493.12    -0.0015628    -0.0013491
      493.13    -0.0015036    -0.0011942
      493.14    -0.0016119    -0.0013007
      493.15    -0.0014906    -0.0012875
      493.16    -0.0016846    -0.0013174
      493.18    -0.0016567    -0.0011515
      493.19    -0.0016376    -0.0012747
      493.20    -0.0015264    -0.0012595
      493.21    -0.0015988    -0.0012848
      493.22    -0.0016392    -0.0012540
      493.23    -0.0016286    -0.0011691
      493.24    -0.0015567    -0.0012606
      493.25    -0.0015997    -0.0012260
      493.26    -0.0016159    -0.0011880
      493.27    -0.0016605    -0.0011858
      493.29    -0.0016984    -0.0011677
      493.30    -0.0016363    -0.0012257
      493.31    -0.0016502    -0.0013819
      493.32    -0.0015767    -0.0011396
      493.33    -0.0016296    -0.0013345
      493.34    -0.0017089    -0.0012014
      493.35    -0.0017221    -0.0011623
      493.36    -0.0016206    -0.0012292
      493.37    -0.0016860    -0.0011191
      493.38    -0.0015973    -0.0012093
      493.40    -0.0015599    -0.0010581
      493.41    -0.0017009    -0.0012902
      493.42    -0.0014089    -0.0012127
      493.43    -0.0016360    -0.0011681
      493.44    -0.0015824    -0.0013077
      493.45    -0.0016170    -0.0011519
      493.46    -0.0016892    -0.0012391
      493.47    -0.0016545    -0.0010151
      493.48    -0.0015685    -0.0012192
      493.49    -0.0017059    -0.0013213
      493.51    -0.0015359    -0.0013096
      493.52    -0.0015698    -0.0012289
      493.53    -0.0016613    -0.0012623
      493.54    -0.0015256    -0.0013303
      493.55    -0.0016021    -0.0011675
      493.56    -0.0015045    -0.0011009
      493.57    -0.0016044    -0.0011776
      493.58    -0.0015557    -0.0010930
      493.59    -0.0015146    -0.0012032
      493.60    -0.0015625    -0.0010848
      493.62    -0.0016409    -0.0012168
      493.63    -0.0015973    -0.0011782
      493.64    -0.0015042    -0.0012229
      493.65    -0.0016634    -0.0013581
      493.66    -0.0016050    -0.0011975
      493.67    -0.0015859    -0.0012424
      493.68    -0.0016287    -0.0011759
      493.69    -0.0015905    -0.0011584
      493.70    -0.0014305    -0.0012313
      493.71    -0.0015713    -0.0011489
      493.73    -0.0014797    -0.0011753
      493.74    -0.0016231    -0.0012441
      493.75    -0.0015545    -0.0011244
      493.76    -0.0016182    -0.0012672
      493.77    -0.0016401    -0.0012582
      493.78    -0.0016034    -0.0012251
      493.79    -0.0015648    -0.0012029
      493.80    -0.0015875    -0.0013775
      493.81    -0.0015094    -0.0012362
      493.82    -0.0014971    -0.0011831
      493.84    -0.0015832    -0.0012263
      493.85    -0.0015160    -0.0012507
      493.86    -0.0014884    -0.0012750
      493.87    -0.0017237    -0.0011579
      493.88    -0.0016073    -0.0011896
      493.89    -0.0015778    -0.0012156
      493.90    -0.0015712    -0.0012160
      493.91    -0.0015441    -0.0011439
      493.92    -0.0014851    -0.0011970
      493.93    -0.0015324    -0.0012634
      493.95    -0.0014303    -0.0011682
      493.96    -0.0016038    -0.0011691
      493.97    -0.0016106    -0.0011184
      493.98    -0.0015112    -0.0012106
      493.99    -0.0014701    -0.0012848
      494.00    -0.0013720    -0.0011003
      494.01    -0.0015483    -0.0011130
      494.02    -0.0014643    -0.0012673
      494.03    -0.0016051    -0.0011536
      494.04    -0.0014552    -0.0012092
      494.06    -0.0014937    -0.0012715
      494.07    -0.0014672    -0.0011552
      494.08    -0.0015029    -0.0012664
      494.09    -0.0014472    -0.0011490
      494.10    -0.0014279    -0.0010453
      494.11    -0.0015341    -0.0011430
      494.12    -0.0015264    -0.0013003
      494.13    -0.0013413    -0.0010730
      494.14    -0.0014721    -0.0011451
      494.15    -0.0014270    -0.0012402
      494.17    -0.0013339    -0.0010751
      494.18    -0.0014690    -0.0012480
      494.19    -0.0014860    -0.0012569
      494.20    -0.0014096    -0.0011989
      494.21    -0.0014183    -0.0010369
      494.22    -0.0012906    -0.0012685
      494.23    -0.0014531    -0.0011828
      494.24    -0.0015457    -0.0013300
      494.25    -0.0013226    -0.0010824
      494.26    -0.0014186    -0.0012137
      494.28    -0.0014654    -0.0011693
      494.29    -0.0014405    -0.0011927
      494.30    -0.0014602    -0.0010947
      494.31    -0.0013301    -0.0011894
      494.32    -0.0014306    -0.0011277
      494.33    -0.0013802    -0.0011804
      494.34    -0.0014564    -0.0011474
      494.35    -0.0014796    -0.0013157
      494.36    -0.0014539    -0.0011074
      494.37    -0.0014889    -0.0012044
      494.39    -0.0014274    -0.0011269
      494.40    -0.0013553    -0.0012377
      494.41    -0.0014285    -0.0011625
      494.42    -0.0014650    -0.0011622
      494.43    -0.0014988    -0.0012376
      494.44    -0.0014492    -0.0012302
      494.45    -0.0013578    -0.0012653
      494.46    -0.0012768    -0.0010269
      494.47    -0.0013906    -0.0011865
      494.48    -0.0013622    -0.0012291
      494.50    -0.0013427    -0.0012362
      494.51    -0.0012670    -0.0013776
      494.52    -0.0014171    -0.0012767
      494.53    -0.0014090    -0.0011723
      494.54    -0.0014271    -0.0010931
      494.55    -0.0013700    -0.0011468
      494.56    -0.0013355    -0.0011966
      494.57    -0.0013816    -0.0012858
      494.58    -0.0013889    -0.0012421
      494.59    -0.0013584    -0.0013609
      494.61    -0.0014068    -0.0012824
      494.62    -0.0013152    -0.0013162
      494.63    -0.0014031    -0.0012566
      494.64    -0.0012716    -0.0011891
      494.65    -0.0013723    -0.0010755
      494.66    -0.0013625    -0.0012236
      494.67    -0.0014152    -0.0011153
      494.68    -0.0013845    -0.0013007
      494.69    -0.0012628    -0.0011747
      494.70    -0.0012686    -0.0012886
      494.72    -0.0013594    -0.0013663
      494.73    -0.0013348    -0.0011052
      494.74    -0.0013431    -0.0014109
      494.75    -0.0014469    -0.0012936
      494.76    -0.0014666    -0.0012888
      494.77    -0.0014022    -0.0011597
      494.78    -0.0014471    -0.0013675
      494.79    -0.0014220    -0.0011970
      494.80    -0.0013599    -0.0012453
      494.81    -0.0013274    -0.0012996
      494.83    -0.0013502    -0.0013410
      494.84    -0.0013051    -0.0011962
      494.85    -0.0013597    -0.0013157
      494.86    -0.0013860    -0.0011722
      494.87    -0.0012694    -0.0012017
      494.88    -0.0013370    -0.0012961
      494.89    -0.0012977    -0.0012550
      494.90    -0.0012618    -0.0012675
      494.91    -0.0013070    -0.0012555
      494.92    -0.0013272    -0.0012308
      494.94    -0.0013385    -0.0013759
      494.95    -0.0013611    -0.0012521
      494.96    -0.0012988    -0.0013611
      494.97    -0.0012628    -0.0011741
      494.98    -0.0013038    -0.0012525
      494.99    -0.0014006    -0.0012579
      495.00    -0.0013174    -0.0013489
      495.01    -0.0011906    -0.0011955
      495.02    -0.0013632    -0.0013862
      495.03    -0.0012300    -0.0012650
      495.05    -0.0013463    -0.0013160
      495.06    -0.0014379    -0.0013190
      495.07    -0.0012281    -0.0013068
      495.08    -0.0013659    -0.0013773
      495.09    -0.0013228    -0.0012547
      495.10    -0.0012610    -0.0012640
      495.11    -0.0013075    -0.0013675
      495.12    -0.0013890    -0.0013377
      495.13    -0.0012616    -0.0012039
      495.14    -0.0013496    -0.0012041
      495.16    -0.0013746    -0.0014432
      495.17    -0.0013192    -0.0012581
      495.18    -0.0013546    -0.0013648
      495.19    -0.0013097    -0.0013152
      495.20    -0.0011922    -0.0012138
      495.21    -0.0013876    -0.0013992
      495.22    -0.0012708    -0.0013089
      495.23    -0.0012333    -0.0014586
      495.24    -0.0012663    -0.0013657
      495.25    -0.0011891    -0.0013414
      495.27    -0.0013369    -0.0013425
      495.28    -0.0013281    -0.0013727
      495.29    -0.0012741    -0.0012775
      495.30    -0.0013445    -0.0013345
      495.31    -0.0013237    -0.0012917
      495.32    -0.0013197    -0.0011762
      495.33    -0.0013405    -0.0013820
      495.34    -0.0011976    -0.0013458
      495.35    -0.0013014    -0.0014387
      495.36    -0.0012535    -0.0013399
      495.38    -0.0013209    -0.0013936
      495.39    -0.0013515    -0.0013009
      495.40    -0.0012388    -0.0012023
      495.41    -0.0012436    -0.0013307
      495.42    -0.0012248    -0.0012627
      495.43    -0.0012972    -0.0011259
      495.44    -0.0013015    -0.0013721
      495.45    -0.0013261    -0.0013380
      495.46    -0.0013364    -0.0013686
      495.47    -0.0013672    -0.0013784
      495.49    -0.0012683    -0.0014734
      495.50    -0.0012306    -0.0012861
      495.51    -0.0013924    -0.0013830
      495.52    -0.0012022    -0.0013338
      495.53    -0.0012646    -0.0013135
      495.54    -0.0013944    -0.0012758
      495.55    -0.0010637    -0.0013773
      495.56    -0.0011830    -0.0013076
      495.57    -0.0012455    -0.0013069
      495.58    -0.0011144    -0.0013993
      495.60    -0.0012442    -0.0013079
      495.61    -0.0013900    -0.0013061
      495.62    -0.0013819    -0.0013094
      495.63    -0.0012570    -0.0014190
      495.64    -0.0012217    -0.0013816
      495.65    -0.0012770    -0.0013446
      495.66    -0.0012068    -0.0013346
      495.67    -0.0011872    -0.0013792
      495.68    -0.0013043    -0.0013176
      495.69    -0.0011776    -0.0013053
      495.71    -0.0013746    -0.0014171
      495.72    -0.0011739    -0.0012928
      495.73    -0.0013365    -0.0014381
      495.74    -0.0012418    -0.0012684
      495.75    -0.0011982    -0.0013238
      495.76    -0.0010860    -0.0013450
      495.77    -0.0013807    -0.0013951
      495.78    -0.0011765    -0.0013240
      495.79    -0.0012541    -0.0015219
      495.80    -0.0011491    -0.0013115
      495.82    -0.0011304    -0.0014597
      495.83    -0.0011956    -0.0014503
      495.84    -0.0012108    -0.0014264
      495.85    -0.0012081    -0.0013688
      495.86    -0.0011958    -0.0013544
      495.87    -0.0011821    -0.0014764
      495.88    -0.0012367    -0.0013066
      495.89    -0.0011668    -0.0014423
      495.90    -0.0012178    -0.0014317
      495.91    -0.0011711    -0.0013694
      495.93    -0.0011632    -0.0014328
      495.94    -0.0010573    -0.0014291
      495.95    -0.0011092    -0.0014683
      495.96    -0.0011450    -0.0015171
      495.97    -0.0012557    -0.0014077
      495.98    -0.0011982    -0.0013374
      495.99    -0.0012700    -0.0013905
      496.00    -0.0012647    -0.0014518
      496.01    -0.0011752    -0.0014287
      496.02    -0.0012426    -0.0014081
      496.04    -0.0012182    -0.0013555
      496.05    -0.0012275    -0.0014491
      496.06    -0.0011505    -0.0013831
      496.07    -0.0012733    -0.0016368
      496.08    -0.0012299    -0.0014859
      496.09    -0.0012171    -0.0014267
      496.10    -0.0011942    -0.0015002
      496.11    -0.0011827    -0.0013699
      496.12    -0.0010753    -0.0015018
      496.13    -0.0011869    -0.0015702
      496.15    -0.0011604    -0.0015292
      496.16    -0.0013323    -0.0014929
      496.17    -0.0012225    -0.0013823
      496.18    -0.0012163    -0.0015338
      496.19    -0.0013320    -0.0014490
      496.20    -0.0011629    -0.0014593
      496.21    -0.0012854    -0.0015472
      496.22    -0.0012387    -0.0014995
      496.23    -0.0011082    -0.0014529
      496.24    -0.0011192    -0.0014666
      496.26    -0.0011309    -0.0014448
      496.27    -0.0012928    -0.0015021
      496.28    -0.0012754    -0.0014949
      496.29    -0.0012343    -0.0014080
      496.30    -0.0011997    -0.0014974
      496.31    -0.0011606    -0.0013684
      496.32    -0.0011206    -0.0014127
      496.33    -0.0011954    -0.0014669
      496.34    -0.0011654    -0.0014843
      496.35    -0.0010612    -0.0015236
      496.37    -0.0010161    -0.0014462
      496.38    -0.0012626    -0.0014465
      496.39    -0.0012452    -0.0016178
      496.40    -0.0012505    -0.0013064
      496.41    -0.0011530    -0.0016421
      496.42    -0.0011754    -0.0016129
      496.43    -0.0012373    -0.0016097
      496.44    -0.0012682    -0.0015396
      496.45    -0.0011087    -0.0016484
      496.46    -0.0011962    -0.0015177
      496.48    -0.0012055    -0.0015558
      496.49    -0.0010759    -0.0015269
      496.50    -0.0011173    -0.0015233
      496.51    -0.0012275    -0.0015047
      496.52    -0.0011980    -0.0015740
      496.53    -0.0010755    -0.0016112
      496.54    -0.0012882    -0.0015534
      496.55    -0.0010777    -0.0015459
      496.56    -0.0012001    -0.0015703
      496.57    -0.0011042    -0.0016349
      496.59    -0.0011776    -0.0015250
      496.60    -0.0011995    -0.0015500
      496.61    -0.0011778    -0.0014636
      496.62    -0.0011577    -0.0016443
      496.63    -0.0011397    -0.0014620
      496.64    -0.0011449    -0.0014795
      496.65    -0.0011907    -0.0015994
      496.66    -0.0011982    -0.0015796
      496.67    -0.0010683    -0.0015922
      496.68    -0.0011767    -0.0015648
      496.70    -0.0011153    -0.0015394
      496.71    -0.0011307    -0.0015611
      496.72    -0.0011377    -0.0015464
      496.73    -0.0012192    -0.0015495
      496.74    -0.0011029    -0.0015707
      496.75    -0.0011879    -0.0015329
      496.76    -0.0011953    -0.0015257
      496.77    -0.0011629    -0.0014843
      496.78    -0.0011376    -0.0014575
      496.79    -0.0011579    -0.0016121
      496.81    -0.0012322    -0.0015414
      496.82    -0.0012024    -0.0016101
      496.83    -0.0011616    -0.0016267
      496.84    -0.0012223    -0.0016191
      496.85    -0.0012140    -0.0014548
      496.86    -0.0011972    -0.0016250
      496.87    -0.0010903    -0.0015007
      496.88    -0.0010417    -0.0016984
      496.89    -0.0011901    -0.0016811
      496.90    -0.0013152    -0.0016287
      496.92    -0.0011780    -0.0015778
      496.93    -0.0011570    -0.0014407
      496.94    -0.0012165    -0.0015699
      496.95    -0.0010112    -0.0016272
      496.96    -0.0010192    -0.0015867
      496.97    -0.0011071    -0.0015931
      496.98    -0.0011098    -0.0015868
      496.99    -0.0011071    -0.0015092
      497.00    -0.0011421    -0.0015622
      497.01    -0.0010294    -0.0015827
      497.03    -0.0010864    -0.0015496
      497.04    -0.0010465    -0.0015228
      497.05    -0.0010937    -0.0016942
      497.06    -0.0012274    -0.0016280
      497.07    -0.0011522    -0.0015973
      497.08    -0.0011306    -0.0015199
      497.09    -0.0010603    -0.0015299
      497.10    -0.0010894    -0.0015801
      497.11    -0.0010584    -0.0015121
      497.12    -0.0011248    -0.0015864
      497.14    -0.0010952    -0.0015204
      497.15    -0.0011688    -0.0016566
      497.16    -0.0009663    -0.0017217
      497.17    -0.0009223    -0.0017091
      497.18    -0.0010498    -0.0015946
      497.19    -0.0011182    -0.0016474
      497.20    -0.0009517    -0.0017027
      497.21    -0.0010802    -0.0016181
      497.22    -0.0009753    -0.0016638
      497.23    -0.0009885    -0.0016577
      497.25    -0.0009583    -0.0015917
      497.26    -0.0009790    -0.0016739
      497.27    -0.0012112    -0.0016753
      497.28    -0.0009154    -0.0015642
      497.29    -0.0008049    -0.0016263
      497.30    -0.0008228    -0.0015596
      497.31    -0.0009856    -0.0015567
      497.32    -0.0009433    -0.0016305
      497.33    -0.0008342    -0.0016049
      497.34    -0.0009426    -0.0015771
      497.36    -0.0007902    -0.0015789
      497.37    -0.0007635    -0.0016357
      497.38    -0.0007881    -0.0016885
      497.39    -0.0006651    -0.0016621
      497.40    -0.0006175    -0.0015266
      497.41    -0.0006821    -0.0016288
      497.42    -0.0007100    -0.0016412
      497.43    -0.0005265    -0.0016812
      497.44    -0.0004992    -0.0017365
      497.45    -0.0005181    -0.0016205
      497.47    -0.0005159    -0.0018234
      497.48    -0.0004919    -0.0016321
      497.49    -0.0002778    -0.0017480
      497.50    -0.0003546    -0.0019536
      497.51    -0.0003020    -0.0019311
      497.52    -0.0001963    -0.0019430
      497.53    -0.0002744    -0.0019300
      497.54    -0.0001273    -0.0020280
      497.55     0.0001155    -0.0022633
      497.56     0.0000034    -0.0022839
      497.58     0.0002118    -0.0023798
      497.59     0.0003558    -0.0025848
      497.60     0.0003372    -0.0029676
      497.61     0.0004249    -0.0030823
      497.62     0.0003880    -0.0034786
      497.63     0.0002580    -0.0039190
      497.64     0.0000102    -0.0042799
      497.65    -0.0005793    -0.0045523
      497.66    -0.0010913    -0.0047172
      497.67    -0.0017952    -0.0045872
      497.69    -0.0021175    -0.0042110
      497.70    -0.0021941    -0.0036946
      497.71    -0.0023090    -0.0034021
      497.72    -0.0020834    -0.0033231
      497.73    -0.0020323    -0.0031933
      497.74    -0.0018960    -0.0031982
      497.75    -0.0019142    -0.0033048
      497.76    -0.0020831    -0.0033624
      497.77    -0.0021827    -0.0033147
      497.78    -0.0022522    -0.0033546
      497.80    -0.0023754    -0.0032205
      497.81    -0.0026132    -0.0031975
      497.82    -0.0026345    -0.0030882
      497.83    -0.0027120    -0.0027649
      497.84    -0.0027315    -0.0028672
      497.85    -0.0027902    -0.0026141
      497.86    -0.0026045    -0.0025060
      497.87    -0.0027435    -0.0023489
      497.88    -0.0027471    -0.0021355
      497.89    -0.0027293    -0.0022926
      497.91    -0.0024762    -0.0022951
      497.92    -0.0026239    -0.0021605
      497.93    -0.0025608    -0.0022325
      497.94    -0.0025272    -0.0019277
      497.95    -0.0025620    -0.0019388
      497.96    -0.0025306    -0.0020664
      497.97    -0.0024851    -0.0018993
      497.98    -0.0025415    -0.0019336
      497.99    -0.0023797    -0.0017833
      498.00    -0.0023607    -0.0018574
      498.02    -0.0024579    -0.0017983
      498.03    -0.0023951    -0.0017949
      498.04    -0.0022737    -0.0019092
      498.05    -0.0022833    -0.0018016
      498.06    -0.0022306    -0.0016794
      498.07    -0.0021769    -0.0017250
      498.08    -0.0022811    -0.0018172
      498.09    -0.0022277    -0.0016572
      498.10    -0.0022340    -0.0017302
      498.11    -0.0022153    -0.0017873
      498.13    -0.0020565    -0.0016605
      498.14    -0.0021242    -0.0016543
      498.15    -0.0021780    -0.0017956
      498.16    -0.0021988    -0.0017020
      498.17    -0.0021057    -0.0017407
      498.18    -0.0022040    -0.0016854
      498.19    -0.0021656    -0.0017096
      498.20    -0.0021808    -0.0016169
      498.21    -0.0021045    -0.0016372
      498.22    -0.0020746    -0.0016766
      498.24    -0.0020407    -0.0014411
      498.25    -0.0021553    -0.0015897
      498.26    -0.0019275    -0.0015937
      498.27    -0.0020226    -0.0016870
      498.28    -0.0020291    -0.0015055
      498.29    -0.0019768    -0.0017196
      498.30    -0.0019422    -0.0016627
      498.31    -0.0020602    -0.0016022
      498.32    -0.0019746    -0.0015772
      498.33    -0.0018821    -0.0015390
      498.35    -0.0019932    -0.0015028
      498.36    -0.0020431    -0.0017396
      498.37    -0.0019624    -0.0017277
      498.38    -0.0019912    -0.0015913
      498.39    -0.0018626    -0.0015777
      498.40    -0.0020238    -0.0016176
      498.41    -0.0019067    -0.0015493
      498.42    -0.0020660    -0.0016382
      498.43    -0.0018778    -0.0015329
      498.44    -0.0018521    -0.0016326
      498.46    -0.0019720    -0.0014841
      498.47    -0.0019872    -0.0014339
      498.48    -0.0018603    -0.0016118
      498.49    -0.0018491    -0.0015299
      498.50    -0.0020185    -0.0017035
      498.51    -0.0019200    -0.0014111
      498.52    -0.0020021    -0.0014741
      498.53    -0.0019242    -0.0014612
      498.54    -0.0019137    -0.0015371
      498.55    -0.0019765    -0.0015383
      498.57    -0.0019016    -0.0015906
      498.58    -0.0018689    -0.0016664
      498.59    -0.0018929    -0.0013171
      498.60    -0.0019327    -0.0015806
      498.61    -0.0017901    -0.0014922
      498.62    -0.0018389    -0.0015918
      498.63    -0.0019490    -0.0016184
      498.64    -0.0020008    -0.0015296
      498.65    -0.0018594    -0.0015496
      498.66    -0.0018179    -0.0015606
      498.68    -0.0018260    -0.0015264
      498.69    -0.0018819    -0.0014404
      498.70    -0.0018209    -0.0015004
      498.71    -0.0018834    -0.0014398
      498.72    -0.0018548    -0.0014502
      498.73    -0.0018031    -0.0015120
      498.74    -0.0018769    -0.0015103
      498.75    -0.0018774    -0.0014434
      498.76    -0.0018426    -0.0015064
      498.77    -0.0018028    -0.0014997
      498.79    -0.0018989    -0.0015341
      498.80    -0.0017758    -0.0015888
      498.81    -0.0019098    -0.0015135
      498.82    -0.0016370    -0.0015099
      498.83    -0.0019514    -0.0015363
      498.84    -0.0017352    -0.0014724
      498.85    -0.0018975    -0.0014179
      498.86    -0.0016865    -0.0016325
      498.87    -0.0018867    -0.0014609
      498.88    -0.0017884    -0.0015198
      498.90    -0.0018306    -0.0015513
      498.91    -0.0018273    -0.0015143
      498.92    -0.0017910    -0.0013306
      498.93    -0.0018314    -0.0015940
      498.94    -0.0019106    -0.0015636
      498.95    -0.0016730    -0.0014154
      498.96    -0.0018366    -0.0015173
