frequency    real         imag
      418.70    -0.0090633     0.0005789
      418.72    -0.0094491     0.0013272
      418.75    -0.0100015     0.0027640
      418.77    -0.0104450     0.0050776
      418.80    -0.0098348     0.0087179
      418.82    -0.0063428     0.0135888
      418.85     0.0029571     0.0161299
      418.87     0.0135409     0.0078410
      418.90     0.0095624    -0.0055903
      418.92     0.0018266    -0.0048511
      418.95     0.0009644    -0.0044741
      418.97    -0.0003488    -0.0043599
      419.00    -0.0011581    -0.0040272
      419.02    -0.0017672    -0.0038561
      419.05    -0.0022484    -0.0037370
      419.07    -0.0025511    -0.0035704
      419.10    -0.0028736    -0.0034825
      419.13    -0.0030799    -0.0033528
      419.15    -0.0033268    -0.0032614
      419.18    -0.0034783    -0.0031804
      419.20    -0.0035932    -0.0030767
      419.23    -0.0037097    -0.0029919
      419.25    -0.0038990    -0.0028758
      419.28    -0.0039530    -0.0028684
      419.30    -0.0040620    -0.0027471
      419.33    -0.0039810    -0.0026217
      419.35    -0.0041989    -0.0025832
      419.38    -0.0043344    -0.0025386
      419.40    -0.0043568    -0.0025023
      419.43    -0.0043444    -0.0024351
      419.45    -0.0045055    -0.0023713
      419.48    -0.0044913    -0.0023746
      419.50    -0.0045755    -0.0022838
      419.53    -0.0045116    -0.0021807
      419.55    -0.0045559    -0.0021889
      419.58    -0.0045648    -0.0020535
      419.60    -0.0046677    -0.0020153
      419.63    -0.0046727    -0.0020327
      419.65    -0.0047100    -0.0019403
      419.68    -0.0047882    -0.0019608
      419.70    -0.0047163    -0.0018525
      419.73    -0.0048412    -0.0017806
      419.76    -0.0048030    -0.0017110
      419.78    -0.0048056    -0.0017676
      419.81    -0.0047854    -0.0016718
      419.83    -0.0048052    -0.0016515
      419.86    -0.0048669    -0.0016923
      419.88    -0.0048434    -0.0015931
      419.91    -0.0048881    -0.0015070
      419.93    -0.0049729    -0.0015332
      419.96    -0.0048527    -0.0015203
      419.98    -0.0048896    -0.0014150
      420.01    -0.0049568    -0.0013416
      420.03    -0.0049044    -0.0013432
      420.06    -0.0050358    -0.0013461
      420.08    -0.0050199    -0.0013293
      420.11    -0.0050011    -0.0012507
      420.13    -0.0049627    -0.0011411
      420.16    -0.0049674    -0.0011766
      420.18    -0.0050609    -0.0010570
      420.21    -0.0049370    -0.0010301
      420.23    -0.0050921    -0.0010772
      420.26    -0.0050731    -0.0009444
      420.28    -0.0050907    -0.0009949
      420.31    -0.0050440    -0.0009155
      420.33    -0.0051182    -0.0008842
      420.36    -0.0051610    -0.0008438
      420.39    -0.0051758    -0.0008415
      420.41    -0.0051445    -0.0008016
      420.44    -0.0050722    -0.0006816
      420.46    -0.0051029    -0.0007341
      420.49    -0.0050919    -0.0005922
      420.51    -0.0051097    -0.0005234
      420.54    -0.0050984    -0.0005409
      420.56    -0.0050253    -0.0005222
      420.59    -0.0050258    -0.0004237
      420.61    -0.0050896    -0.0004998
      420.64    -0.0050702    -0.0004786
      420.66    -0.0051166    -0.0004587
      420.69    -0.0050362    -0.0003457
      420.71    -0.0050996    -0.0004228
      420.74    -0.0050496    -0.0003416
      420.76    -0.0050526    -0.0002526
      420.79    -0.0051021    -0.0001988
      420.81    -0.0051254    -0.0002420
      420.84    -0.0051498    -0.0001919
      420.86    -0.0050919    -0.0000889
      420.89    -0.0050742    -0.0001373
      420.91    -0.0050697     0.0000209
      420.94    -0.0050396    -0.0000419
      420.96    -0.0051161     0.0000592
      420.99    -0.0049704     0.0000446
      421.02    -0.0050719     0.0000592
      421.04    -0.0050963     0.0000477
      421.07    -0.0050691     0.0001188
      421.09    -0.0050789     0.0000639
      421.12    -0.0050782     0.0001576
      421.14    -0.0050740     0.0002586
      421.17    -0.0050311     0.0002044
      421.19    -0.0049925     0.0002032
      421.22    -0.0050252     0.0003122
      421.24    -0.0050205     0.0002731
      421.27    -0.0049786     0.0002613
      421.29    -0.0050160     0.0003255
      421.32    -0.0049372     0.0003536
      421.34    -0.0050624     0.0003811
      421.37    -0.0049626     0.0004407
      421.39    -0.0049739     0.0004837
      421.42    -0.0048816     0.0005614
      421.44    -0.0049505     0.0004855
      421.47    -0.0049168     0.0005664
      421.49    -0.0049526     0.0005844
      421.52    -0.0050365     0.0007342
      421.54    -0.0048798     0.0006861
      421.57    -0.0048565     0.0007097
      421.59    -0.0048858     0.0007516
      421.62    -0.0049170     0.0007465
      421.65    -0.0049316     0.0008162
      421.67    -0.0048914     0.0008833
      421.70    -0.0049783     0.0007526
      421.72    -0.0049517     0.0008871
      421.75    -0.0048888     0.0009410
      421.77    -0.0048906     0.0009912
      421.80    -0.0048618     0.0010223
      421.82    -0.0048327     0.0009253
      421.85    -0.0049233     0.0010246
      421.87    -0.0048218     0.0010440
      421.90    -0.0048642     0.0010624
      421.92    -0.0048075     0.0011267
      421.95    -0.0047281     0.0011473
      421.97    -0.0048236     0.0011702
      422.00    -0.0047385     0.0012219
      422.02    -0.0046796     0.0011823
      422.05    -0.0047652     0.0012174
      422.07    -0.0047023     0.0012785
      422.10    -0.0047877     0.0013093
      422.12    -0.0046786     0.0013117
      422.15    -0.0046896     0.0012902
      422.17    -0.0046532     0.0013771
      422.20    -0.0046474     0.0013806
      422.23    -0.0046436     0.0014684
      422.25    -0.0045960     0.0014430
      422.28    -0.0045471     0.0014381
      422.30    -0.0045488     0.0015387
      422.33    -0.0045617     0.0015148
      422.35    -0.0045352     0.0015351
      422.38    -0.0044750     0.0014581
      422.40    -0.0046008     0.0015249
      422.43    -0.0045325     0.0015923
      422.45    -0.0046529     0.0015300
      422.48    -0.0045227     0.0016697
      422.50    -0.0045330     0.0015543
      422.53    -0.0045270     0.0016397
      422.55    -0.0044380     0.0016613
      422.58    -0.0045482     0.0017553
      422.60    -0.0044848     0.0017299
      422.63    -0.0045418     0.0017455
      422.65    -0.0045400     0.0017778
      422.68    -0.0044623     0.0018015
      422.70    -0.0044637     0.0017722
      422.73    -0.0045037     0.0018380
      422.75    -0.0044802     0.0018562
      422.78    -0.0044155     0.0018718
      422.80    -0.0044085     0.0018961
      422.83    -0.0043854     0.0017923
      422.86    -0.0043613     0.0019398
      422.88    -0.0044171     0.0019662
      422.91    -0.0044022     0.0019065
      422.93    -0.0043682     0.0020645
      422.96    -0.0043570     0.0020832
      422.98    -0.0043166     0.0020458
      423.01    -0.0042785     0.0020024
      423.03    -0.0043456     0.0021146
      423.06    -0.0041741     0.0020127
      423.08    -0.0042390     0.0020861
      423.11    -0.0042682     0.0021708
      423.13    -0.0042296     0.0021171
      423.16    -0.0041725     0.0022114
      423.18    -0.0041483     0.0022557
      423.21    -0.0042541     0.0022560
      423.23    -0.0041320     0.0021663
      423.26    -0.0041397     0.0022353
      423.28    -0.0042287     0.0022928
      423.31    -0.0040102     0.0022348
      423.33    -0.0040850     0.0023685
      423.36    -0.0040780     0.0022461
      423.38    -0.0040794     0.0023643
      423.41    -0.0039661     0.0023462
      423.43    -0.0040713     0.0024050
      423.46    -0.0040449     0.0023933
      423.49    -0.0040275     0.0023833
      423.51    -0.0039697     0.0025162
      423.54    -0.0040405     0.0024980
      423.56    -0.0039804     0.0025464
      423.59    -0.0039163     0.0024552
      423.61    -0.0039569     0.0025485
      423.64    -0.0039247     0.0026030
      423.66    -0.0039669     0.0025581
      423.69    -0.0039392     0.0026473
      423.71    -0.0039207     0.0025627
      423.74    -0.0038307     0.0026025
      423.76    -0.0038737     0.0026779
      423.79    -0.0038232     0.0026017
      423.81    -0.0038052     0.0027255
      423.84    -0.0037784     0.0027254
      423.86    -0.0038257     0.0027549
      423.89    -0.0036986     0.0026883
      423.91    -0.0036789     0.0027819
      423.94    -0.0036557     0.0027171
      423.96    -0.0036327     0.0027449
      423.99    -0.0036180     0.0028111
      424.01    -0.0035754     0.0027253
      424.04    -0.0035942     0.0027956
      424.06    -0.0035787     0.0028851
      424.09    -0.0035831     0.0028601
      424.12    -0.0035390     0.0028052
      424.14    -0.0034344     0.0028892
      424.17    -0.0035060     0.0028785
      424.19    -0.0035413     0.0029006
      424.22    -0.0034281     0.0029043
      424.24    -0.0033910     0.0028807
      424.27    -0.0034378     0.0028554
      424.29    -0.0034085     0.0029932
      424.32    -0.0034090     0.0028527
      424.34    -0.0033480     0.0029012
      424.37    -0.0033007     0.0028921
      424.39    -0.0033766     0.0029324
      424.42    -0.0032757     0.0029460
      424.44    -0.0032409     0.0029811
      424.47    -0.0032560     0.0029443
      424.49    -0.0032301     0.0029335
      424.52    -0.0032474     0.0030109
      424.54    -0.0031342     0.0030175
      424.57    -0.0032032     0.0030235
      424.59    -0.0031437     0.0029707
      424.62    -0.0032153     0.0029833
      424.64    -0.0031336     0.0030493
      424.67    -0.0031478     0.0029804
      424.69    -0.0031564     0.0029858
      424.72    -0.0030307     0.0030354
      424.75    -0.0030670     0.0030227
      424.77    -0.0029460     0.0030702
      424.80    -0.0030777     0.0030002
      424.82    -0.0031360     0.0030320
      424.85    -0.0030176     0.0030176
      424.87    -0.0030329     0.0030463
      424.90    -0.0030698     0.0030453
      424.92    -0.0029759     0.0030679
      424.95    -0.0029100     0.0029919
      424.97    -0.0029127     0.0030464
      425.00    -0.0029562     0.0029666
      425.02    -0.0028894     0.0031068
      425.05    -0.0029177     0.0030714
      425.07    -0.0027933     0.0030296
      425.10    -0.0028501     0.0030801
      425.12    -0.0029109     0.0030855
      425.15    -0.0029199     0.0031053
      425.17    -0.0028345     0.0030177
      425.20    -0.0027778     0.0031243
      425.22    -0.0028482     0.0030445
      425.25    -0.0028642     0.0030433
      425.27    -0.0028086     0.0031031
      425.30    -0.0027850     0.0031074
      425.32    -0.0027677     0.0031193
      425.35    -0.0028501     0.0030338
      425.38    -0.0027943     0.0030587
      425.40    -0.0028226     0.0030461
      425.43    -0.0028598     0.0030780
      425.45    -0.0027274     0.0030333
      425.48    -0.0027849     0.0030617
      425.50    -0.0027329     0.0031190
      425.53    -0.0028385     0.0029994
      425.55    -0.0027892     0.0030594
      425.58    -0.0027786     0.0032207
      425.60    -0.0029129     0.0031547
      425.63    -0.0028316     0.0031204
      425.65    -0.0028433     0.0031266
      425.68    -0.0028003     0.0031659
      425.70    -0.0027920     0.0031929
      425.73    -0.0027890     0.0032160
      425.75    -0.0027658     0.0030716
      425.78    -0.0028582     0.0032506
      425.80    -0.0027834     0.0031299
      425.83    -0.0027934     0.0032306
      425.85    -0.0027070     0.0031969
      425.88    -0.0027438     0.0032346
      425.90    -0.0027974     0.0031792
      425.93    -0.0026961     0.0032182
      425.95    -0.0026919     0.0032371
      425.98    -0.0027249     0.0033678
      426.01    -0.0028037     0.0033307
      426.03    -0.0027170     0.0033689
      426.06    -0.0026590     0.0033646
      426.08    -0.0027357     0.0032778
      426.11    -0.0028105     0.0032358
      426.13    -0.0027002     0.0033089
      426.16    -0.0027187     0.0034432
      426.18    -0.0027610     0.0033601
      426.21    -0.0027388     0.0033669
      426.23    -0.0026875     0.0034106
      426.26    -0.0026455     0.0033523
      426.28    -0.0026880     0.0034422
      426.31    -0.0026394     0.0035062
      426.33    -0.0027092     0.0034321
      426.36    -0.0026789     0.0034510
      426.38    -0.0027667     0.0035265
      426.41    -0.0026392     0.0034415
      426.43    -0.0026490     0.0034905
      426.46    -0.0026639     0.0034813
      426.48    -0.0025967     0.0035429
      426.51    -0.0026140     0.0035825
      426.53    -0.0026211     0.0036143
      426.56    -0.0026001     0.0035322
      426.59    -0.0025779     0.0037089
      426.61    -0.0026123     0.0036544
      426.64    -0.0026324     0.0036012
      426.66    -0.0026446     0.0037272
      426.69    -0.0024590     0.0037028
      426.71    -0.0025745     0.0037977
      426.74    -0.0025075     0.0037316
      426.76    -0.0025887     0.0037380
      426.79    -0.0025733     0.0037645
      426.81    -0.0025237     0.0038973
      426.84    -0.0026626     0.0037920
      426.86    -0.0025239     0.0038135
      426.89    -0.0024307     0.0039518
      426.91    -0.0025664     0.0038886
      426.94    -0.0025417     0.0039426
      426.96    -0.0025923     0.0039002
      426.99    -0.0025141     0.0039767
      427.01    -0.0024864     0.0038437
      427.04    -0.0024140     0.0040059
      427.06    -0.0024722     0.0039405
      427.09    -0.0025131     0.0039591
      427.11    -0.0024102     0.0040593
      427.14    -0.0024534     0.0040505
      427.16    -0.0023541     0.0041556
      427.19    -0.0023437     0.0041231
      427.22    -0.0023607     0.0040506
      427.24    -0.0022460     0.0040680
      427.27    -0.0023547     0.0041721
      427.29    -0.0023620     0.0042257
      427.32    -0.0023779     0.0042197
      427.34    -0.0023258     0.0042127
      427.37    -0.0021775     0.0042116
      427.39    -0.0022086     0.0042223
      427.42    -0.0022817     0.0043513
      427.44    -0.0022255     0.0042159
      427.47    -0.0021109     0.0042184
      427.49    -0.0021745     0.0042865
      427.52    -0.0021615     0.0042876
      427.54    -0.0021025     0.0044585
      427.57    -0.0020946     0.0042947
      427.59    -0.0021205     0.0044812
      427.62    -0.0021029     0.0043980
      427.64    -0.0019412     0.0044658
      427.67    -0.0020261     0.0044458
      427.69    -0.0019736     0.0044612
      427.72    -0.0019726     0.0044422
      427.74    -0.0020008     0.0044705
      427.77    -0.0019673     0.0044512
      427.79    -0.0018697     0.0044879
      427.82    -0.0019390     0.0044224
      427.85    -0.0018484     0.0044527
      427.87    -0.0018029     0.0045100
      427.90    -0.0017893     0.0045099
      427.92    -0.0018396     0.0045280
      427.95    -0.0017478     0.0045663
      427.97    -0.0017316     0.0046470
      428.00    -0.0017872     0.0045851
      428.02    -0.0017101     0.0045685
      428.05    -0.0016636     0.0046701
      428.07    -0.0016314     0.0046197
      428.10    -0.0016687     0.0046306
      428.12    -0.0015245     0.0046702
      428.15    -0.0015500     0.0046123
      428.17    -0.0014860     0.0045555
      428.20    -0.0015508     0.0046197
      428.22    -0.0015769     0.0045781
      428.25    -0.0014555     0.0045802
      428.27    -0.0014683     0.0047078
      428.30    -0.0015441     0.0046083
      428.32    -0.0015691     0.0044278
      428.35    -0.0015170     0.0046527
      428.37    -0.0014617     0.0047072
      428.40    -0.0014421     0.0045808
      428.42    -0.0015097     0.0047272
      428.45    -0.0015111     0.0046529
      428.48    -0.0015041     0.0046564
      428.50    -0.0015096     0.0047276
      428.53    -0.0015750     0.0047025
      428.55    -0.0014830     0.0047723
      428.58    -0.0014556     0.0048730
      428.60    -0.0016059     0.0048092
      428.63    -0.0014117     0.0048404
      428.65    -0.0014039     0.0050353
      428.68    -0.0015308     0.0049011
      428.70    -0.0014995     0.0049087
      428.73    -0.0014251     0.0050923
      428.75    -0.0013758     0.0050510
      428.78    -0.0013795     0.0050911
      428.80    -0.0013094     0.0051318
      428.83    -0.0012100     0.0051086
      428.85    -0.0012335     0.0051286
      428.88    -0.0011098     0.0051704
      428.90    -0.0011591     0.0051540
      428.93    -0.0011105     0.0051916
      428.95    -0.0010926     0.0051360
      428.98    -0.0010498     0.0053453
      429.00    -0.0010387     0.0052661
      429.03    -0.0009332     0.0052387
      429.05    -0.0009722     0.0052165
      429.08    -0.0009910     0.0052586
      429.11    -0.0008201     0.0052487
      429.13    -0.0008913     0.0052905
      429.16    -0.0008712     0.0053440
      429.18    -0.0008439     0.0052736
      429.21    -0.0007404     0.0053584
      429.23    -0.0007244     0.0053838
      429.26    -0.0006721     0.0054130
      429.28    -0.0006971     0.0053757
      429.31    -0.0006541     0.0054078
      429.33    -0.0006296     0.0054377
      429.36    -0.0006271     0.0053614
      429.38    -0.0005359     0.0054662
      429.41    -0.0005867     0.0053996
      429.43    -0.0004840     0.0054414
      429.46    -0.0004536     0.0054814
      429.48    -0.0003426     0.0054313
      429.51    -0.0004431     0.0054799
      429.53    -0.0003137     0.0055336
      429.56    -0.0003483     0.0055684
      429.58    -0.0002958     0.0054260
      429.61    -0.0002922     0.0054125
      429.63    -0.0003000     0.0055020
      429.66    -0.0001976     0.0054662
      429.68    -0.0001322     0.0054855
      429.71    -0.0000852     0.0054946
      429.74    -0.0001194     0.0054763
      429.76    -0.0000583     0.0054408
      429.79    -0.0000008     0.0054524
      429.81    -0.0000203     0.0055525
      429.84     0.0000787     0.0054714
      429.86     0.0000567     0.0054833
      429.89     0.0001087     0.0054786
      429.91     0.0001078     0.0055431
      429.94     0.0001815     0.0054901
      429.96     0.0001820     0.0055496
      429.99     0.0002397     0.0055731
      430.01     0.0002483     0.0055028
      430.04     0.0002782     0.0055344
      430.06     0.0004143     0.0054805
      430.09     0.0003025     0.0055272
      430.11     0.0002911     0.0055886
      430.14     0.0003708     0.0055337
      430.16     0.0004701     0.0055365
      430.19     0.0004613     0.0055646
      430.21     0.0005058     0.0054595
      430.24     0.0005629     0.0056091
      430.26     0.0005600     0.0055770
      430.29     0.0005927     0.0056284
      430.32     0.0006224     0.0054924
      430.34     0.0006927     0.0054774
      430.37     0.0007279     0.0055144
      430.39     0.0006721     0.0054650
      430.42     0.0007517     0.0054363
      430.44     0.0008340     0.0054548
      430.47     0.0008655     0.0054110
      430.49     0.0007847     0.0054579
      430.52     0.0009234     0.0054292
      430.54     0.0008841     0.0053817
      430.57     0.0008465     0.0054793
      430.59     0.0009702     0.0054867
      430.62     0.0009476     0.0054298
      430.64     0.0009441     0.0054209
      430.67     0.0010682     0.0054356
      430.69     0.0010938     0.0054360
      430.72     0.0010946     0.0054089
      430.74     0.0011143     0.0054516
      430.77     0.0011274     0.0054471
      430.79     0.0010440     0.0053694
      430.82     0.0011589     0.0054557
      430.84     0.0011560     0.0054162
      430.87     0.0011957     0.0053884
      430.89     0.0012539     0.0054483
      430.92     0.0012321     0.0054048
      430.95     0.0012493     0.0053814
      430.97     0.0012421     0.0053670
      431.00     0.0013196     0.0052865
      431.02     0.0013153     0.0054206
      431.05     0.0013718     0.0052942
      431.07     0.0013165     0.0053664
      431.10     0.0014156     0.0053161
      431.12     0.0014218     0.0053412
      431.15     0.0014379     0.0053108
      431.17     0.0015456     0.0054362
      431.20     0.0015327     0.0053375
      431.22     0.0014740     0.0053627
      431.25     0.0015524     0.0053322
      431.27     0.0015384     0.0052506
      431.30     0.0016074     0.0053469
      431.32     0.0016260     0.0053331
      431.35     0.0016016     0.0052752
      431.37     0.0016821     0.0052773
      431.40     0.0016765     0.0052209
      431.42     0.0017281     0.0052826
      431.45     0.0017930     0.0052997
      431.47     0.0017221     0.0052813
      431.50     0.0017726     0.0052956
      431.52     0.0019006     0.0053301
      431.55     0.0018196     0.0052731
      431.58     0.0018737     0.0052792
      431.60     0.0018862     0.0052926
      431.63     0.0019505     0.0052317
      431.65     0.0018865     0.0053465
      431.68     0.0019344     0.0052261
      431.70     0.0019599     0.0052380
      431.73     0.0019981     0.0051727
      431.75     0.0019580     0.0051985
      431.78     0.0020142     0.0051784
      431.80     0.0020011     0.0051882
      431.83     0.0020997     0.0051664
      431.85     0.0021677     0.0051910
      431.88     0.0021575     0.0052248
      431.90     0.0020886     0.0051453
      431.93     0.0021471     0.0052625
      431.95     0.0022250     0.0051889
      431.98     0.0022015     0.0051843
      432.00     0.0023377     0.0051153
      432.03     0.0022999     0.0051661
      432.05     0.0022324     0.0051574
      432.08     0.0023377     0.0051515
      432.10     0.0022587     0.0052319
      432.13     0.0024238     0.0051398
      432.15     0.0023685     0.0052360
      432.18     0.0023197     0.0051735
      432.21     0.0024648     0.0051797
      432.23     0.0023944     0.0051204
      432.26     0.0024087     0.0051122
      432.28     0.0024702     0.0051353
      432.31     0.0024370     0.0051081
      432.33     0.0025960     0.0051301
      432.36     0.0025086     0.0051854
      432.38     0.0025462     0.0051293
      432.41     0.0025952     0.0052196
      432.43     0.0026543     0.0051596
      432.46     0.0025482     0.0051697
      432.48     0.0027027     0.0051009
      432.51     0.0027373     0.0051739
      432.53     0.0027631     0.0051380
      432.56     0.0026995     0.0050622
      432.58     0.0027670     0.0050784
      432.61     0.0027037     0.0050494
      432.63     0.0027897     0.0050911
      432.66     0.0028063     0.0050389
      432.68     0.0028243     0.0051373
      432.71     0.0027625     0.0050937
      432.73     0.0029720     0.0050907
      432.76     0.0028936     0.0050527
      432.78     0.0029834     0.0051696
      432.81     0.0030101     0.0051213
      432.84     0.0029898     0.0049979
      432.86     0.0030464     0.0050566
      432.89     0.0029885     0.0050118
      432.91     0.0030420     0.0050608
      432.94     0.0030344     0.0050017
      432.96     0.0030519     0.0050602
      432.99     0.0030715     0.0050842
      433.01     0.0030543     0.0049694
      433.04     0.0031998     0.0050113
      433.06     0.0031254     0.0051220
      433.09     0.0032624     0.0050058
      433.11     0.0032637     0.0050118
      433.14     0.0032404     0.0051012
      433.16     0.0032847     0.0050933
      433.19     0.0032320     0.0050864
      433.21     0.0032545     0.0051912
      433.24     0.0033913     0.0050145
      433.26     0.0033274     0.0050619
      433.29     0.0033739     0.0050155
      433.31     0.0033281     0.0050865
      433.34     0.0034590     0.0050199
      433.36     0.0034088     0.0050231
      433.39     0.0034589     0.0050638
      433.41     0.0034689     0.0050620
      433.44     0.0035276     0.0050463
      433.47     0.0035471     0.0051709
      433.49     0.0035189     0.0050323
      433.52     0.0035562     0.0050294
      433.54     0.0037086     0.0051742
      433.57     0.0036524     0.0049971
      433.59     0.0036716     0.0050648
      433.62     0.0037388     0.0050937
      433.64     0.0036994     0.0050774
      433.67     0.0037843     0.0050442
      433.69     0.0038055     0.0051613
      433.72     0.0039017     0.0050464
      433.74     0.0039062     0.0051382
      433.77     0.0039074     0.0051113
      433.79     0.0038606     0.0051480
      433.82     0.0038938     0.0050818
      433.84     0.0038817     0.0051385
      433.87     0.0040778     0.0051148
      433.89     0.0040921     0.0050956
      433.92     0.0040274     0.0050744
      433.94     0.0041025     0.0050890
      433.97     0.0042323     0.0051725
      433.99     0.0042278     0.0051960
      434.02     0.0041912     0.0050503
      434.05     0.0042129     0.0051498
      434.07     0.0042600     0.0052356
      434.10     0.0042686     0.0051571
      434.12     0.0043215     0.0051616
      434.15     0.0043741     0.0051679
      434.17     0.0044299     0.0051974
      434.20     0.0044929     0.0051238
      434.22     0.0044407     0.0051784
      434.25     0.0045492     0.0050857
      434.27     0.0046400     0.0052502
      434.30     0.0045732     0.0051723
      434.32     0.0047345     0.0052142
      434.35     0.0047399     0.0051839
      434.37     0.0047444     0.0052661
      434.40     0.0048152     0.0051667
      434.42     0.0048315     0.0052808
      434.45     0.0048194     0.0052257
      434.47     0.0048895     0.0051789
      434.50     0.0048841     0.0052413
      434.52     0.0049532     0.0053155
      434.55     0.0049781     0.0053146
      434.57     0.0051363     0.0053188
      434.60     0.0050698     0.0052984
      434.62     0.0052624     0.0052182
      434.65     0.0051783     0.0053607
      434.68     0.0052983     0.0052198
      434.70     0.0052619     0.0052089
      434.73     0.0052922     0.0053564
      434.75     0.0054461     0.0053301
      434.78     0.0053984     0.0053676
      434.80     0.0055871     0.0053507
      434.83     0.0055398     0.0052999
      434.85     0.0056125     0.0053898
      434.88     0.0056364     0.0054088
      434.90     0.0056517     0.0054639
      434.93     0.0058394     0.0054553
      434.95     0.0058063     0.0053818
      434.98     0.0058130     0.0055279
      435.00     0.0059204     0.0054123
      435.03     0.0059344     0.0054357
      435.05     0.0060783     0.0055077
      435.08     0.0060253     0.0055197
      435.10     0.0061382     0.0055671
      435.13     0.0062007     0.0055795
      435.15     0.0062901     0.0056277
      435.18     0.0062160     0.0056057
      435.20     0.0063860     0.0056010
      435.23     0.0065141     0.0056087
      435.25     0.0065342     0.0056426
      435.28     0.0065769     0.0056124
      435.31     0.0066912     0.0055717
      435.33     0.0066774     0.0057182
      435.36     0.0067962     0.0056922
      435.38     0.0069065     0.0056817
      435.41     0.0069091     0.0057595
      435.43     0.0069584     0.0057806
      435.46     0.0071236     0.0057794
      435.48     0.0071900     0.0057751
      435.51     0.0072280     0.0058217
      435.53     0.0072573     0.0059773
      435.56     0.0073561     0.0058478
      435.58     0.0074465     0.0058870
      435.61     0.0076063     0.0059875
      435.63     0.0076622     0.0059475
      435.66     0.0078367     0.0059682
      435.68     0.0079037     0.0060746
      435.71     0.0079655     0.0060315
      435.73     0.0080640     0.0061099
      435.76     0.0081432     0.0061760
      435.78     0.0082905     0.0060870
      435.81     0.0083920     0.0062492
      435.83     0.0084262     0.0062761
      435.86     0.0085921     0.0063623
      435.88     0.0086695     0.0063474
      435.91     0.0088615     0.0064455
      435.94     0.0089231     0.0065524
      435.96     0.0091018     0.0066031
      435.99     0.0091962     0.0067248
      436.01     0.0093709     0.0067197
      436.04     0.0095466     0.0067706
      436.06     0.0097541     0.0068712
      436.09     0.0097902     0.0069624
      436.11     0.0099493     0.0069527
      436.14     0.0101700     0.0071640
      436.16     0.0103637     0.0072206
      436.19     0.0104915     0.0073216
      436.21     0.0106959     0.0074232
      436.24     0.0109065     0.0075128
      436.26     0.0112251     0.0075778
      436.29     0.0114140     0.0077032
      436.31     0.0116211     0.0079477
      436.34     0.0119101     0.0079356
      436.36     0.0122318     0.0080494
      436.39     0.0125794     0.0082597
      436.41     0.0128615     0.0083506
      436.44     0.0131153     0.0086550
      436.46     0.0134435     0.0087948
      436.49     0.0138134     0.0089279
      436.51     0.0142107     0.0091839
      436.54     0.0146738     0.0093860
      436.57     0.0150107     0.0095392
      436.59     0.0156366     0.0098577
      436.62     0.0160724     0.0100819
      436.64     0.0166909     0.0104627
      436.67     0.0172360     0.0107003
      436.69     0.0179936     0.0110417
      436.72     0.0187183     0.0115016
      436.74     0.0194243     0.0118628
      436.77     0.0202866     0.0123130
      436.79     0.0212819     0.0127041
      436.82     0.0224283     0.0133239
      436.84     0.0235451     0.0138321
      436.87     0.0250149     0.0144959
      436.89     0.0265148     0.0153083
      436.92     0.0285661     0.0161109
      436.94     0.0305893     0.0170620
      436.97     0.0331202     0.0180209
      436.99     0.0360781     0.0190113
      437.02     0.0393915     0.0204510
      437.04     0.0440053     0.0220750
      437.07     0.0495402     0.0238413
      437.09     0.0568809     0.0260326
      437.12     0.0673882     0.0279722
      437.14     0.0815220     0.0278976
      437.17     0.0996940     0.0264669
      437.20     0.1295864     0.0227666
      437.22     0.1724718    -0.0005462
      437.25     0.2246295    -0.0664705
      437.27     0.2245952    -0.2107219
      437.30     0.0374744    -0.3399777
      437.32    -0.1644856    -0.1862381
      437.35    -0.0745924    -0.0616448
      437.37    -0.0689255    -0.0681992
      437.40    -0.0517088    -0.0504918
      437.42    -0.0449037    -0.0407039
      437.45    -0.0398417    -0.0345195
      437.47    -0.0353547    -0.0291071
      437.50    -0.0307255    -0.0255483
      437.52    -0.0280650    -0.0230526
      437.55    -0.0254366    -0.0206961
      437.57    -0.0233336    -0.0187448
      437.60    -0.0214352    -0.0173298
      437.62    -0.0199333    -0.0158812
      437.65    -0.0184775    -0.0145597
      437.67    -0.0171545    -0.0136035
      437.70    -0.0160519    -0.0126530
      437.72    -0.0151262    -0.0119922
      437.75    -0.0142423    -0.0112572
      437.77    -0.0135673    -0.0106344
      437.80    -0.0126967    -0.0099242
      437.83    -0.0120196    -0.0095299
      437.85    -0.0114793    -0.0090371
      437.88    -0.0108427    -0.0085998
      437.90    -0.0104113    -0.0082849
      437.93    -0.0097465    -0.0078793
      437.95    -0.0094874    -0.0075676
      437.98    -0.0090155    -0.0073525
      438.00    -0.0086429    -0.0069364
      438.03    -0.0081231    -0.0067376
      438.05    -0.0079573    -0.0063597
      438.08    -0.0076617    -0.0063083
      438.10    -0.0072365    -0.0060752
      438.13    -0.0070245    -0.0058559
      438.15    -0.0068069    -0.0056721
      438.18    -0.0064750    -0.0054330
      438.20    -0.0062267    -0.0053779
      438.23    -0.0059514    -0.0051778
      438.25    -0.0057606    -0.0050561
      438.28    -0.0055517    -0.0048728
      438.30    -0.0054466    -0.0047554
      438.33    -0.0051535    -0.0047374
      438.35    -0.0050747    -0.0046145
      438.38    -0.0048115    -0.0044796
      438.41    -0.0047444    -0.0043806
      438.43    -0.0045420    -0.0042435
      438.46    -0.0044195    -0.0041049
      438.48    -0.0042861    -0.0040204
